product_id,category,subcategory,brand,color,pattern,material,season,gender,size_available,original_price,discount_percent,current_price,units_sold,rating,num_reviews,wishlist_adds,page_views,launch_date,last_restock,in_stock,return_rate,trend_score
PROD21541,Bottoms,Leggings,Zara,White,Solid,Synthetic,Summer,Women,One Size,57.53,0,57.53,29,4.3,90,22,267,2022-06-28 11:52:44.363696974,2022-10-12 11:52:44.363696974,True,26.1,40.5
PROD21542,Accessories,Sunglasses,Forever21,Red,Solid,Polyester,Spring,Women,One Size,18.54,0,18.54,31,2.8,8,54,82,2022-11-28 07:52:14.361196764,2022-12-27 07:52:14.361196764,True,11.3,52.0
PROD21543,Tops,Tank Top,H&M,Blue,Animal Print,Cotton,Spring,Men,S-L,34.02,0,34.02,3,4.8,2,53,752,2024-05-16 03:06:29.732477696,2024-08-06 03:06:29.732477696,True,9.4,48.8
PROD21544,Bags,Clutch,ASOS,Brown,Striped,Cotton,Summer,Women,S-L,71.72,10,64.55,15,4.3,39,37,105,2022-11-25 05:09:44.748729060,2023-01-05 05:09:44.748729060,True,22.6,49.6
PROD21545,Dresses,Midi Dress,Zara,Green,Striped,Wool,Spring,Men,XS-XL,96.11,0,96.11,9,3.4,4,75,515,2022-05-22 17:57:26.987248936,2022-10-19 17:57:26.987248936,True,6.9,42.8
PROD21546,Bottoms,Shorts,Gap,Grey,Solid,Polyester,All Season,Unisex,XS-3XL,35.21,20,28.17,4,4.1,62,13,116,2023-07-23 08:37:43.388615720,2023-11-28 08:37:43.388615720,True,14.2,46.2
PROD21547,Dresses,Midi Dress,Primark,Beige,Solid,Synthetic,All Season,Women,S-L,47.22,0,47.22,37,4.1,18,51,48,2023-09-04 18:53:58.469872488,2024-01-21 18:53:58.469872488,True,15.1,39.9
PROD21548,Outerwear,Cardigan,ASOS,Black,Solid,Denim,All Season,Women,One Size,170.29,10,153.26,16,3.0,10,35,23,2022-12-06 18:07:46.238853236,2022-12-28 18:07:46.238853236,True,8.9,29.2
PROD21549,Accessories,Hat,ASOS,Multi,Floral,Synthetic,All Season,Men,S-L,29.44,0,29.44,117,5.0,42,15,58,2023-08-08 18:12:48.664055336,2024-01-11 18:12:48.664055336,True,18.2,57.9
PROD21550,Shoes,Sneakers,Uniqlo,Beige,Solid,Cotton,All Season,Women,XS-XL,103.3,10,92.97,35,4.1,25,127,87,2024-06-06 23:53:16.766397200,2024-10-01 23:53:16.766397200,False,24.2,54.5
PROD21551,Bottoms,Shorts,ASOS,Pink,Floral,Wool,Spring,Women,36-44,42.73,10,38.46,11,3.4,3,67,607,2023-05-14 23:10:54.954579544,2023-08-22 23:10:54.954579544,True,17.7,28.0
PROD21552,Tops,Blouse,Uniqlo,Black,Abstract,Leather,Winter,Women,36-44,37.6,0,37.6,142,3.9,1,21,1235,2022-12-18 23:29:45.448787396,2023-02-11 23:29:45.448787396,True,8.1,68.1
PROD21553,Bags,Backpack,Other,Navy,Plaid,Wool,Winter,Men,One Size,94.77,0,94.77,5,5.0,30,74,129,2023-02-07 09:24:17.221435120,2023-06-29 09:24:17.221435120,False,4.7,37.1
PROD21554,Bottoms,Shorts,Gap,White,Animal Print,Silk,Spring,Men,One Size,69.48,30,48.64,16,3.9,106,55,50,2023-12-22 14:02:35.412951080,2024-04-20 14:02:35.412951080,True,28.6,32.1
PROD21555,Outerwear,Blazer,Forever21,Navy,Plaid,Polyester,Winter,Unisex,36-44,98.37,0,98.37,415,3.7,11,29,47,2022-02-26 00:44:53.024418701,2022-05-29 00:44:53.024418701,True,0.4,72.7
PROD21556,Dresses,Cocktail Dress,Topshop,Black,Floral,Cotton,Winter,Men,XS-3XL,105.36,20,84.29,126,4.1,24,58,585,2023-12-23 21:01:11.105925488,2024-05-27 21:01:11.105925488,False,8.2,65.2
PROD21557,Dresses,Maxi Dress,Topshop,Black,Solid,Polyester,All Season,Men,S-L,59.48,20,47.58,16,3.8,18,32,621,2022-03-30 07:09:45.348779065,2022-06-26 07:09:45.348779065,True,18.6,54.0
PROD21558,Dresses,Mini Dress,Primark,Green,Solid,Cotton,Spring,Women,One Size,52.31,10,47.08,8,4.2,46,6,12,2023-04-17 18:51:05.655471288,2023-05-14 18:51:05.655471288,True,15.9,25.0
PROD21559,Dresses,Mini Dress,H&M,White,Solid,Synthetic,Fall,Men,XS-3XL,61.98,50,30.99,4,4.5,1,51,411,2022-08-16 02:03:22.216851404,2023-01-23 02:03:22.216851404,False,11.2,44.7
PROD21560,Tops,Blouse,Uniqlo,Navy,Solid,Synthetic,Summer,Women,S-L,32.0,0,32.0,60,4.1,44,13,20,2023-10-21 00:35:24.177014752,2024-01-19 00:35:24.177014752,True,27.9,53.5
PROD21561,Bottoms,Leggings,Uniqlo,Brown,Solid,Polyester,All Season,Women,36-44,52.65,30,36.85,12,2.4,161,14,284,2022-05-02 02:19:55.899658304,2022-10-21 02:19:55.899658304,True,10.3,54.7
PROD21562,Bags,Clutch,Forever21,White,Striped,Linen,All Season,Men,XS-3XL,50.82,30,35.57,14,4.1,40,42,617,2022-09-08 11:16:44.183681972,2023-02-07 11:16:44.183681972,True,11.9,52.4
PROD21563,Shoes,Boots,Other,Blue,Solid,Polyester,Winter,Women,36-44,74.6,40,44.76,11,4.0,2,40,1512,2023-11-22 17:56:14.981248432,2023-11-23 17:56:14.981248432,True,16.2,56.0
PROD21564,Tops,Blouse,ASOS,Multi,Solid,Polyester,Winter,Women,One Size,24.66,10,22.19,57,4.4,27,65,391,2022-04-30 02:57:22.486873906,2022-09-14 02:57:22.486873906,True,1.8,69.5
PROD21565,Accessories,Belt,Gap,Brown,Plaid,Wool,Summer,Women,One Size,22.58,0,22.58,8,5.0,29,4,174,2023-12-07 00:30:07.350612552,2024-02-02 00:30:07.350612552,True,15.9,43.5
PROD21566,Accessories,Jewelry,H&M,Black,Plaid,Linen,Fall,Men,S-L,19.62,0,19.62,11,2.7,6,75,21,2022-02-19 13:51:54.559546628,2022-08-03 13:51:54.559546628,True,6.4,41.4
PROD21567,Bottoms,Trousers,H&M,Pink,Floral,Polyester,All Season,Women,36-44,66.83,0,66.83,11,4.1,10,200,60,2022-01-02 19:43:53.919493291,2022-05-30 19:43:53.919493291,False,12.4,43.1
PROD21568,Bags,Shoulder Bag,Forever21,Green,Solid,Polyester,Fall,Women,XS-XL,47.68,0,47.68,32,4.4,262,108,122,2023-01-08 06:00:37.803150260,2023-06-07 06:00:37.803150260,True,14.4,53.7
PROD21569,Outerwear,Vest,ASOS,Blue,Polka Dot,Wool,Summer,Women,36-44,94.8,10,85.32,8,5.0,17,72,2695,2023-05-20 06:43:57.219768312,2023-08-08 06:43:57.219768312,True,7.5,59.7
PROD21570,Bottoms,Leggings,Other,Grey,Striped,Silk,Fall,Unisex,XS-3XL,39.5,0,39.5,26,4.1,3,24,219,2023-10-12 16:09:12.046003832,2024-03-01 16:09:12.046003832,True,19.3,44.4
PROD21571,Dresses,Midi Dress,ASOS,Multi,Solid,Wool,Summer,Men,S-L,61.11,10,55.0,6,4.4,102,8,25,2024-03-04 00:22:33.712809400,2024-06-16 00:22:33.712809400,True,3.7,33.5
PROD21572,Shoes,Heels,H&M,Brown,Solid,Cotton,Winter,Men,36-44,65.1,0,65.1,6,3.2,14,25,1763,2022-05-13 02:32:39.163263604,2022-11-01 02:32:39.163263604,True,3.5,48.5
PROD21573,Dresses,Casual Dress,Uniqlo,Blue,Floral,Wool,Fall,Women,XS-XL,91.21,0,91.21,10,4.6,41,3,87,2022-08-05 01:50:38.953246104,2022-10-22 01:50:38.953246104,True,18.2,42.8
PROD21574,Bags,Backpack,Topshop,Beige,Plaid,Denim,Summer,Men,One Size,60.95,0,60.95,6,4.2,3,15,647,2024-02-26 18:57:34.487873984,2024-04-11 18:57:34.487873984,True,32.6,33.9
PROD21575,Tops,Tank Top,Zara,Multi,Solid,Cotton,All Season,Men,36-44,36.35,0,36.35,41,3.5,22,19,211,2023-10-15 11:34:22.671889320,2023-11-16 11:34:22.671889320,True,4.1,54.0
PROD21576,Bottoms,Jeans,Mango,Pink,Striped,Linen,Fall,Unisex,XS-XL,92.88,20,74.3,6,3.7,5,2,98,2022-01-23 00:25:26.527210600,2022-03-10 00:25:26.527210600,False,8.8,29.6
PROD21577,Tops,Shirt,Primark,Grey,Solid,Wool,Spring,Women,One Size,24.57,0,24.57,15,4.1,0,6,393,2022-12-31 23:05:02.125177096,2023-05-28 23:05:02.125177096,False,12.0,36.0
PROD21578,Accessories,Belt,H&M,Multi,Striped,Cotton,All Season,Women,XS-XL,24.44,30,17.11,20,4.3,169,12,491,2022-11-16 07:58:14.391199264,2022-12-12 07:58:14.391199264,True,21.1,56.3
PROD21579,Outerwear,Blazer,ASOS,Navy,Floral,Synthetic,All Season,Women,36-44,106.59,0,106.59,174,4.0,13,53,198,2023-05-01 21:46:18.531544296,2023-06-26 21:46:18.531544296,True,26.1,53.8
PROD21580,Bottoms,Jeans,H&M,White,Floral,Polyester,Winter,Men,S-L,41.03,20,32.82,91,4.2,159,192,444,2023-06-04 00:13:48.069005752,2023-09-22 00:13:48.069005752,True,25.2,39.2
PROD21581,Bottoms,Leggings,Uniqlo,Beige,Animal Print,Denim,Fall,Women,XS-3XL,33.4,0,33.4,17,5.0,11,49,56,2023-07-29 15:52:02.360196680,2023-08-23 15:52:02.360196680,True,9.3,37.8
PROD21582,Shoes,Flats,Primark,Black,Solid,Cotton,Fall,Women,36-44,34.94,50,17.47,42,4.4,110,160,85,2023-08-13 05:43:13.716143008,2023-10-27 05:43:13.716143008,True,28.1,59.0
PROD21583,Accessories,Sunglasses,Zara,Red,Striped,Denim,Winter,Women,XS-XL,42.32,0,42.32,19,5.0,10,103,27,2023-09-20 21:11:44.758729896,2023-10-16 21:11:44.758729896,True,23.3,43.3
PROD21584,Accessories,Jewelry,Gap,Blue,Striped,Silk,Fall,Women,XS-XL,22.41,0,22.41,4,3.5,7,106,42,2024-01-19 18:03:41.418451536,2024-02-03 18:03:41.418451536,True,7.2,42.6
PROD21585,Dresses,Cocktail Dress,Other,Red,Solid,Wool,Fall,Women,XS-3XL,51.26,0,51.26,4,4.3,9,55,2562,2022-02-15 18:45:27.227268939,2022-03-12 18:45:27.227268939,True,19.9,45.1
PROD21586,Dresses,Casual Dress,Topshop,Beige,Solid,Polyester,All Season,Women,XS-3XL,101.13,30,70.79,16,3.7,6,5,939,2022-11-23 02:08:31.842653552,2023-03-06 02:08:31.842653552,False,20.7,31.4
PROD21587,Outerwear,Blazer,Forever21,Grey,Plaid,Cotton,Summer,Men,36-44,80.08,40,48.05,4,3.9,43,18,39,2022-09-30 06:14:11.470955912,2023-02-24 06:14:11.470955912,True,13.8,44.7
PROD21588,Bottoms,Skirt,Primark,Blue,Polka Dot,Linen,All Season,Women,XS-XL,34.38,0,34.38,12,3.6,3,23,20,2023-12-09 23:33:57.469789144,2024-05-04 23:33:57.469789144,False,10.9,50.8
PROD21589,Shoes,Heels,Topshop,Pink,Floral,Silk,Summer,Men,XS-XL,94.59,20,75.67,40,3.6,2,11,151,2022-05-25 00:37:19.386615550,2022-07-31 00:37:19.386615550,True,9.5,37.1
PROD21590,Accessories,Sunglasses,ASOS,Blue,Animal Print,Cotton,Fall,Women,S-L,22.53,0,22.53,12,3.7,4,137,120,2023-06-02 02:40:34.402866904,2023-10-09 02:40:34.402866904,True,20.6,31.7
PROD21591,Dresses,Cocktail Dress,Zara,Beige,Floral,Denim,Fall,Men,S-L,61.29,30,42.9,3,4.4,2,25,58,2023-05-18 21:56:01.780148344,2023-08-07 21:56:01.780148344,False,6.1,34.4
PROD21592,Dresses,Cocktail Dress,ASOS,Beige,Solid,Cotton,All Season,Unisex,XS-XL,97.1,10,87.39,44,3.6,6,84,90,2022-09-30 08:03:31.217601464,2022-10-07 08:03:31.217601464,True,13.3,62.9
PROD21593,Shoes,Heels,Zara,Beige,Solid,Cotton,Fall,Men,36-44,105.98,50,52.99,6,4.0,31,143,17,2022-07-18 20:12:56.464705392,2022-12-18 20:12:56.464705392,True,6.4,47.8
PROD21594,Dresses,Maxi Dress,H&M,Multi,Solid,Cotton,Spring,Men,S-L,70.95,0,70.95,5,4.3,1,94,44,2022-01-28 04:19:49.299108259,2022-06-09 04:19:49.299108259,True,9.0,31.2
PROD21595,Accessories,Jewelry,Mango,Pink,Plaid,Polyester,Winter,Women,XS-3XL,22.9,10,20.61,110,4.3,1,31,68,2023-05-27 10:00:53.404450368,2023-10-12 10:00:53.404450368,True,9.0,55.6
PROD21596,Accessories,Belt,Topshop,Navy,Solid,Wool,Winter,Unisex,S-L,29.93,0,29.93,10,3.7,3,104,360,2023-06-15 13:11:49.559129928,2023-08-29 13:11:49.559129928,False,10.4,65.1
PROD21597,Accessories,Hat,Forever21,Blue,Solid,Linen,Summer,Women,36-44,15.61,0,15.61,36,4.0,3,6,541,2024-04-03 18:20:51.104258688,2024-09-10 18:20:51.104258688,True,7.7,48.8
PROD21598,Outerwear,Coat,Forever21,White,Solid,Leather,Summer,Unisex,One Size,116.17,40,69.7,6,3.8,36,46,148,2024-05-14 21:57:13.786148848,2024-11-04 21:57:13.786148848,False,18.0,39.2
PROD21599,Dresses,Midi Dress,ASOS,Black,Striped,Cotton,Winter,Men,XS-XL,72.35,40,43.41,7,3.2,43,28,26,2024-02-17 01:43:26.917243104,2024-07-28 01:43:26.917243104,True,6.3,39.4
PROD21600,Tops,Tank Top,Primark,Navy,Floral,Leather,All Season,Women,XS-XL,19.77,20,15.82,183,3.2,2,53,49,2023-01-13 02:37:41.588465704,2023-05-19 02:37:41.588465704,False,10.4,53.3
PROD21601,Outerwear,Blazer,Zara,Beige,Solid,Silk,All Season,Women,S-L,134.17,40,80.5,4,3.8,0,23,357,2022-04-15 18:34:10.370864238,2022-10-05 18:34:10.370864238,True,15.9,37.6
PROD21602,Accessories,Hat,Other,Black,Solid,Cotton,All Season,Men,One Size,25.94,20,20.75,39,4.1,18,7,1266,2023-05-17 11:18:46.593882824,2023-08-19 11:18:46.593882824,True,17.9,57.6
PROD21603,Accessories,Hat,Other,Multi,Solid,Denim,Summer,Women,One Size,24.09,30,16.86,36,4.2,0,25,151,2022-12-15 22:36:35.582965244,2023-04-14 22:36:35.582965244,True,29.5,47.8
PROD21604,Accessories,Scarf,Mango,Black,Striped,Polyester,Fall,Unisex,XS-3XL,41.79,0,41.79,45,4.3,10,27,36,2023-04-20 08:48:17.041420120,2023-09-20 08:48:17.041420120,True,9.4,47.6
PROD21605,Dresses,Mini Dress,ASOS,Beige,Abstract,Cotton,Summer,Women,S-L,65.92,30,46.14,55,3.6,27,0,77,2022-11-24 05:28:28.042336860,2023-03-28 05:28:28.042336860,True,16.1,38.0
PROD21606,Bottoms,Skirt,Forever21,Navy,Solid,Cotton,All Season,Women,36-44,45.03,0,45.03,54,3.7,0,50,110,2022-07-19 07:08:54.944578714,2022-09-09 07:08:54.944578714,True,5.9,59.2
PROD21607,Accessories,Sunglasses,H&M,Beige,Solid,Cotton,Summer,Men,XS-XL,17.23,20,13.78,7,4.2,15,78,199,2022-11-13 05:15:44.778731560,2023-02-13 05:15:44.778731560,True,15.5,38.1
PROD21608,Dresses,Mini Dress,Zara,Grey,Polka Dot,Linen,Winter,Men,XS-3XL,69.74,0,69.74,5,4.4,4,116,9,2024-03-14 19:07:17.736478040,2024-07-12 19:07:17.736478040,True,15.3,23.7
PROD21609,Shoes,Flats,Zara,Black,Solid,Denim,Winter,Women,XS-3XL,81.28,0,81.28,35,4.2,2,48,177,2022-11-07 14:25:23.526960580,2023-04-14 14:25:23.526960580,True,16.7,59.9
PROD21610,Accessories,Belt,H&M,Beige,Solid,Denim,Fall,Women,One Size,29.26,10,26.33,18,4.9,45,177,8,2023-07-15 14:46:09.230769232,2023-09-29 14:46:09.230769232,True,11.3,42.4
PROD21611,Dresses,Maxi Dress,ASOS,Blue,Solid,Cotton,Summer,Women,One Size,80.59,30,56.41,8,3.5,4,47,60,2022-11-08 12:17:20.486707224,2023-03-12 12:17:20.486707224,True,6.0,35.3
PROD21612,Dresses,Midi Dress,H&M,Black,Solid,Cotton,Fall,Women,One Size,50.62,0,50.62,20,3.5,3,18,101,2022-11-28 13:20:13.601133428,2023-05-10 13:20:13.601133428,True,9.4,45.1
PROD21613,Tops,Tank Top,Gap,Navy,Solid,Polyester,All Season,Women,36-44,42.92,0,42.92,76,4.7,96,35,23,2023-07-19 22:37:54.789565792,2023-10-28 22:37:54.789565792,True,22.0,63.1
PROD21614,Dresses,Mini Dress,Zara,Beige,Polka Dot,Synthetic,Summer,Women,S-L,111.75,10,100.58,113,4.0,1,80,18,2023-09-21 09:57:02.985248768,2023-10-10 09:57:02.985248768,True,10.4,56.5
PROD21615,Dresses,Midi Dress,Zara,Pink,Striped,Wool,Fall,Men,S-L,97.31,0,97.31,7,3.5,1,35,285,2022-06-28 11:52:44.363696974,2022-08-14 11:52:44.363696974,True,6.6,32.4
PROD21616,Bags,Backpack,Other,Multi,Solid,Wool,Spring,Men,36-44,81.14,0,81.14,39,4.2,223,175,202,2022-05-04 07:10:28.552379364,2022-10-15 07:10:28.552379364,True,10.6,54.2
PROD21617,Dresses,Midi Dress,H&M,Blue,Solid,Cotton,Summer,Women,S-L,57.93,20,46.34,21,5.0,1,24,23,2024-06-03 17:32:07.660638384,2024-10-12 17:32:07.660638384,True,4.4,50.6
PROD21618,Shoes,Heels,Topshop,Pink,Solid,Linen,All Season,Women,S-L,94.99,0,94.99,7,4.8,16,55,75,2022-04-17 23:24:43.023585298,2022-05-05 23:24:43.023585298,True,2.8,64.0
PROD21619,Tops,T-Shirt,Other,Green,Plaid,Polyester,All Season,Women,XS-XL,31.42,10,28.28,18,4.7,1,92,77,2023-11-16 08:52:36.263021920,2024-01-08 08:52:36.263021920,True,5.8,55.1
PROD21620,Dresses,Midi Dress,Zara,Multi,Solid,Polyester,Winter,Women,One Size,81.67,10,73.5,19,4.3,43,27,126,2022-06-09 12:20:27.702308526,2022-12-03 12:20:27.702308526,False,8.9,61.1
PROD21621,Accessories,Scarf,Mango,White,Solid,Synthetic,All Season,Women,XS-XL,43.76,50,21.88,2,3.6,60,85,953,2023-01-28 21:38:08.890740892,2023-03-24 21:38:08.890740892,True,22.3,46.2
PROD21622,Bottoms,Skirt,Forever21,Blue,Abstract,Linen,Spring,Women,XS-3XL,38.94,0,38.94,6,3.6,1,109,78,2023-03-25 04:09:44.448704056,2023-08-04 04:09:44.448704056,True,28.9,28.3
PROD21623,Outerwear,Coat,Primark,White,Striped,Denim,Spring,Unisex,XS-3XL,88.14,40,52.88,36,4.0,15,11,174,2022-06-23 00:41:02.605217100,2022-11-03 00:41:02.605217100,True,19.8,49.7
PROD21624,Outerwear,Coat,ASOS,Navy,Polka Dot,Denim,Summer,Unisex,36-44,141.98,40,85.19,8,4.7,4,8,5610,2023-03-04 08:53:33.867822320,2023-08-15 08:53:33.867822320,False,2.0,42.2
PROD21625,Tops,Blouse,ASOS,Red,Solid,Cotton,Winter,Unisex,XS-3XL,46.59,0,46.59,14,4.5,4,79,295,2022-09-10 21:35:16.076339696,2022-11-05 21:35:16.076339696,True,11.7,69.7
PROD21626,Dresses,Maxi Dress,ASOS,Black,Solid,Cotton,All Season,Women,S-L,79.54,0,79.54,62,4.3,0,16,21,2024-02-04 07:36:09.480790064,2024-07-08 07:36:09.480790064,True,11.7,41.7
PROD21627,Shoes,Sneakers,Other,Black,Solid,Polyester,All Season,Women,S-L,57.55,0,57.55,26,4.2,6,46,227,2023-07-06 04:49:20.646720560,2023-11-05 04:49:20.646720560,True,1.9,63.1
PROD21628,Shoes,Heels,ASOS,White,Solid,Polyester,Summer,Men,XS-3XL,77.75,0,77.75,9,4.7,31,149,85,2023-10-14 04:35:46.978914904,2023-10-22 04:35:46.978914904,True,5.5,54.5
PROD21629,Outerwear,Jacket,H&M,White,Solid,Polyester,Fall,Men,36-44,136.57,0,136.57,14,4.4,3,17,47,2022-05-30 11:49:01.145095424,2022-07-06 11:49:01.145095424,True,4.3,39.0
PROD21630,Bottoms,Leggings,Mango,Blue,Solid,Denim,All Season,Men,XS-3XL,96.56,0,96.56,56,4.4,6,482,36,2023-12-23 04:37:13.386115504,2024-01-23 04:37:13.386115504,True,12.3,58.6
PROD21631,Outerwear,Blazer,Forever21,Black,Striped,Cotton,Fall,Women,S-L,101.31,0,101.31,48,4.1,53,47,136,2023-04-25 23:38:38.293191096,2023-06-24 23:38:38.293191096,True,9.6,63.8
PROD21632,Bottoms,Leggings,Zara,Beige,Floral,Polyester,Spring,Women,XS-3XL,85.96,0,85.96,13,3.7,2,2,223,2022-04-21 13:03:11.115926326,2022-09-20 13:03:11.115926326,True,22.0,36.4
PROD21633,Accessories,Hat,Primark,Beige,Solid,Polyester,Winter,Women,36-44,17.17,0,17.17,29,4.3,10,12,459,2024-05-21 17:56:50.984248688,2024-06-19 17:56:50.984248688,True,7.2,58.6
PROD21634,Accessories,Hat,H&M,Blue,Striped,Silk,All Season,Men,XS-XL,29.16,10,26.24,26,3.8,376,6,895,2023-01-03 20:19:32.497708140,2023-02-27 20:19:32.497708140,True,13.5,52.9
PROD21635,Accessories,Jewelry,Other,Pink,Striped,Polyester,Summer,Women,XS-3XL,26.06,0,26.06,20,3.8,55,65,16,2024-02-04 02:08:10.240853400,2024-07-23 02:08:10.240853400,True,11.8,54.2
PROD21636,Shoes,Sneakers,H&M,Blue,Solid,Denim,Fall,Women,XS-3XL,104.89,0,104.89,20,3.4,539,115,284,2024-06-25 14:18:54.694557872,2024-08-01 14:18:54.694557872,True,24.6,45.5
PROD21637,Accessories,Hat,Gap,Black,Floral,Polyester,Spring,Women,XS-XL,34.2,0,34.2,193,4.4,3,11,259,2024-05-20 16:26:14.531210928,2024-11-02 16:26:14.531210928,True,19.3,38.7
PROD21638,Tops,Tank Top,Uniqlo,Red,Solid,Wool,Spring,Men,S-L,38.67,20,30.94,26,3.8,84,19,86,2024-02-07 10:18:39.093257768,2024-03-27 10:18:39.093257768,True,24.6,54.5
PROD21639,Bags,Shoulder Bag,Zara,Red,Solid,Silk,All Season,Women,S-L,130.11,50,65.06,69,3.7,118,11,35,2023-04-09 15:52:52.764397032,2023-06-02 15:52:52.764397032,True,3.3,44.4
PROD21640,Bags,Backpack,Other,Green,Solid,Wool,Winter,Unisex,XS-XL,53.56,30,37.49,5,4.8,2,5,80,2024-01-02 05:08:39.943328608,2024-04-14 05:08:39.943328608,True,15.3,21.6
PROD21641,Bottoms,Shorts,Gap,Black,Solid,Linen,Winter,Women,XS-XL,69.0,40,41.4,24,3.8,39,40,308,2022-02-04 20:22:03.710309192,2022-07-26 20:22:03.710309192,True,8.3,43.5
PROD21642,Shoes,Heels,Zara,Beige,Plaid,Leather,Winter,Women,One Size,113.57,40,68.14,19,4.8,213,51,43,2022-10-31 16:36:26.582215184,2022-11-05 16:36:26.582215184,True,6.9,57.0
PROD21643,Dresses,Midi Dress,Primark,White,Solid,Denim,Summer,Unisex,XS-XL,55.95,40,33.57,36,5.0,24,7,45,2023-12-18 00:42:50.614217848,2024-05-25 00:42:50.614217848,True,11.7,40.6
PROD21644,Tops,Tank Top,Forever21,Pink,Floral,Cotton,Fall,Women,One Size,33.46,10,30.11,22,4.2,2,44,14,2024-03-28 20:13:10.865905488,2024-06-10 20:13:10.865905488,True,21.4,44.9
PROD21645,Bags,Tote,Topshop,White,Striped,Cotton,Winter,Men,XS-XL,87.9,10,79.11,42,4.2,3,29,487,2023-08-29 11:39:39.498291520,2023-09-21 11:39:39.498291520,True,28.3,38.1
PROD21646,Tops,Shirt,H&M,Multi,Abstract,Silk,Summer,Women,XS-3XL,41.19,50,20.6,23,4.0,7,4,76,2022-12-03 15:25:16.626385532,2023-01-23 15:25:16.626385532,False,9.4,25.5
PROD21647,Shoes,Boots,ASOS,Multi,Solid,Polyester,Summer,Unisex,XS-3XL,85.84,0,85.84,39,4.3,1,40,189,2022-10-22 13:56:56.984748728,2023-04-09 13:56:56.984748728,True,22.0,45.8
PROD21648,Bags,Clutch,ASOS,Navy,Solid,Polyester,Winter,Women,XS-XL,61.15,40,36.69,10,3.4,36,32,89,2023-04-22 00:53:31.467622304,2023-07-19 00:53:31.467622304,True,7.8,51.2
PROD21649,Tops,Blouse,Uniqlo,Beige,Solid,Cotton,All Season,Men,XS-3XL,44.4,20,35.52,12,3.4,2,10,19,2022-07-31 08:52:14.661221768,2022-08-13 08:52:14.661221768,True,2.4,39.4
PROD21650,Bottoms,Jeans,Topshop,White,Floral,Denim,Fall,Men,XS-XL,81.53,30,57.07,9,3.3,34,192,21,2023-07-25 08:00:16.801400112,2023-10-25 08:00:16.801400112,False,10.8,38.3
PROD21651,Outerwear,Coat,Mango,Grey,Solid,Polyester,Fall,Men,XS-XL,161.84,30,113.29,11,4.4,26,23,11,2024-03-26 17:11:57.959829984,2024-09-18 17:11:57.959829984,True,4.9,60.4
PROD21652,Bags,Shoulder Bag,Primark,Multi,Solid,Wool,Summer,Women,S-L,53.08,20,42.46,10,3.6,14,39,389,2023-05-26 15:47:35.937994832,2023-08-29 15:47:35.937994832,True,34.4,42.1
PROD21653,Dresses,Midi Dress,Other,Beige,Solid,Wool,Spring,Men,36-44,83.82,0,83.82,10,4.2,35,5,153,2022-07-15 17:30:26.852237686,2022-08-02 17:30:26.852237686,True,8.8,49.7
PROD21654,Tops,T-Shirt,Gap,Black,Plaid,Linen,Fall,Women,One Size,29.43,50,14.72,73,4.1,5,55,162,2022-03-26 13:52:37.763146929,2022-08-29 13:52:37.763146929,True,24.0,59.9
PROD21655,Bottoms,Shorts,Forever21,Red,Solid,Cotton,All Season,Men,XS-3XL,46.28,0,46.28,20,4.2,2,8,1704,2023-08-31 11:02:12.911075920,2024-01-15 11:02:12.911075920,True,26.0,36.0
PROD21656,Outerwear,Cardigan,H&M,Grey,Solid,Denim,All Season,Women,36-44,115.41,50,57.7,10,4.7,41,15,137,2022-05-18 11:55:01.175097924,2022-08-07 11:55:01.175097924,False,21.1,25.3
PROD21657,Dresses,Midi Dress,Zara,Beige,Solid,Cotton,Fall,Women,One Size,85.64,40,51.38,34,3.3,9,35,167,2022-01-07 09:03:38.718226518,2022-06-23 09:03:38.718226518,True,6.6,57.2
PROD21658,Dresses,Maxi Dress,Other,Beige,Floral,Denim,Spring,Women,One Size,76.35,10,68.72,19,4.7,29,34,21,2022-05-13 11:39:17.896491374,2022-07-04 11:39:17.896491374,True,11.3,38.5
PROD21659,Bags,Shoulder Bag,Zara,Red,Polka Dot,Silk,All Season,Women,XS-XL,119.23,40,71.54,1,4.3,1,36,171,2023-09-18 03:35:53.879489952,2023-12-15 03:35:53.879489952,False,21.0,17.8
PROD21660,Dresses,Mini Dress,ASOS,Black,Floral,Cotton,All Season,Men,S-L,59.88,20,47.9,41,4.2,0,31,239,2023-04-14 16:08:36.043003584,2023-08-12 16:08:36.043003584,True,7.1,45.5
PROD21661,Dresses,Cocktail Dress,Topshop,Blue,Polka Dot,Polyester,All Season,Women,S-L,102.97,0,102.97,125,5.0,4,82,32,2023-05-16 17:05:29.127427280,2023-08-15 17:05:29.127427280,True,24.6,44.9
PROD21662,Tops,T-Shirt,Mango,Green,Solid,Denim,Winter,Men,XS-XL,45.67,20,36.54,15,2.9,39,131,11,2022-06-17 04:22:42.113509458,2022-06-17 04:22:42.113509458,True,8.2,38.0
PROD21663,Bags,Tote,Other,Black,Animal Print,Leather,Fall,Women,36-44,83.89,0,83.89,175,4.3,30,189,38,2022-07-29 16:47:00.235019584,2022-12-20 16:47:00.235019584,False,15.9,49.0
PROD21664,Bottoms,Shorts,Other,Black,Abstract,Linen,Spring,Unisex,XS-3XL,62.0,0,62.0,223,3.1,14,8,79,2022-05-02 07:47:55.139594966,2022-08-16 07:47:55.139594966,True,12.2,34.6
